:nemesis	:info	:start-partition	:majorities-ring
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	"16845204057843060007918338181431096976"
0	:ok	:generate	"16845204057844110002987307191659107191"
1	:ok	:generate	"16845204057850040001573278451297860206"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845204057992330002467708403759631230"
2	:ok	:generate	"16845204057992350005557768580424165503"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058012400003406592344233065960"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204058032800005391922726777548381"
1	:ok	:generate	"16845204058032860008114376537513530856"
2	:invoke	:generate	nil
2	:ok	:generate	"1684520405804337000956546298268576514"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058061210002216583826827009797"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058102210006757717426916649487"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204058118350008693613456963946301"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204058130030001904457178625829739"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058143310002929904222699818432"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204058166770005426320962876533559"
1	:ok	:generate	"16845204058169440003351126650005162833"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204058187840006909104643250081418"
0	:invoke	:generate	nil
0	:ok	:generate	"1684520405819602000441051070342714504"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058220840004633016391344982105"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204058230830004264643845837618240"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"16845204058247350001810646005489139699"
0	:ok	:generate	"16845204058254130005331896333472563717"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058273170006576671477758453790"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204058283540001561404098241738506"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204058302370005601962345115454678"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204058319470008676140413232054602"
1	:ok	:generate	"16845204058321280005332907160040386364"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845204058345260003261049288051265001"
0	:invoke	:generate	nil
2	:ok	:generate	"16845204058351470007399112739647569479"
0	:ok	:generate	"16845204058354570006880579300228152560"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058371360003921483476003535860"
1	:invoke	:generate	nil
1	:ok	:generate	"168452040583884500063092995686623719"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"16845204058407320002565639810585648578"
0	:ok	:generate	"16845204058414180001474834312991634290"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058433980004237017898051987094"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
2	:ok	:generate	"16845204058456820004176309816248586800"
0	:invoke	:generate	nil
1	:ok	:generate	"16845204058457660002314177096800613081"
1	:invoke	:generate	nil
0	:ok	:generate	"1684520405846529000345341459359834130"
1	:ok	:generate	"16845204058465570005540426883567692288"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204058478390005137408591748056490"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204058506450006167874761178904282"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058519810003447700186605590865"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058742360006337786364379283491"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204058771130005133525104677196112"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058781120004520391392273138102"
2	:ok	:generate	"16845204058780890004292939595371797741"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058789750003122010640563937093"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204058800450008138808421887030433"
2	:invoke	:generate	nil
2	:ok	:generate	"1684520405881386000547163137266188965"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058844440004949655837828088508"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058853910001652610787020863863"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204058863870008482097187057519189"
2	:invoke	:generate	nil
2	:ok	:generate	"1684520405888351000806044007504848304"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058906920008245612074140802846"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204058925760008976862537963406187"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204058944970008663142465795458111"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204058967290005636324556999862966"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"1684520405897909000778201965092720782"
2	:ok	:generate	"16845204058980650002057222392388492326"
1	:ok	:generate	"16845204058980880003437295242302055791"
2	:invoke	:generate	nil
2	:ok	:generate	"1684520405900516000518523963780867851"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204059024610008262886597276830508"
2	:invoke	:generate	nil
1	:ok	:generate	"16845204059026580006099185369687952726"
2	:ok	:generate	"16845204059031720002497011627651665722"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"16845204059044900003887791757969476717"
0	:ok	:generate	"16845204059050850005905233144203048040"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059057570008179865911435382515"
1	:invoke	:generate	nil
1	:ok	:generate	"1684520405906825000874161973114132172"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204059090550001658888915206323130"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204059104230002556835285993749913"
2	:invoke	:generate	nil
1	:ok	:generate	"16845204059115020001945805674685538452"
2	:ok	:generate	"16845204059116330008246631025755552347"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204059124090006881667979382990664"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059138300009109154278956053715"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059150040002688317398394078231"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204059164120003419903887466470789"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204059186190004228252031040496036"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059219910006599421213811080685"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059232600004742011916560869759"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204059251420002112611207018606908"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204059262760005067123941307847937"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059287860006286999889966061102"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204059295880006965959570045911150"
1	:ok	:generate	"16845204059298080005930245329012236130"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"16845204059315300004679563191538056588"
0	:ok	:generate	"16845204059316640002375467525328042704"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059330710005899795657805050161"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845204059337030006896951380189434036"
2	:ok	:generate	"16845204059337440004531863798266744519"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059360120001846397314185223731"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204059381550004969604192841861884"
1	:ok	:generate	"16845204059385140006807692425345128273"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"16845204059397450008214329087258184786"
0	:ok	:generate	"16845204059400120007282718259652258932"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059416770006251407695915414730"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845204059436580005345391551146992224"
0	:invoke	:generate	nil
2	:ok	:generate	"16845204059442670006327598480480219289"
0	:ok	:generate	"16845204059447360007287248112403970783"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059455740001343798010608121500"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"1684520405948144000939225869053341091"
0	:invoke	:generate	nil
2	:ok	:generate	"16845204059481390006101919528227342474"
0	:ok	:generate	"16845204059489520004060770767897710193"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059501280001868802011370142406"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845204059516520004082530445000068160"
2	:ok	:generate	"16845204059519970008055273327623444052"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204059529860006678873965898178988"
1	:ok	:generate	"16845204059533050008578444426890962669"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204059552370005499178634817278561"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204059559900003871948102619208444"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059567160004119662342247826493"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059584360006640659870403839316"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"1684520405959700000759610889013526469"
2	:ok	:generate	"16845204059597630002007140403366579500"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204059606980002880123624469241270"
1	:ok	:generate	"16845204059608120001220770809571990845"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204059614970002714958293539957868"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204059637670004525183626996532592"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204059649930001851250359028503904"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	"16845204059654590003038496804600712360"
2	:ok	:generate	"16845204059658050003393234840154957002"
0	:ok	:generate	"16845204059658360009209949438871420470"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059666140002877418814054989987"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204059679920004523048819699786402"
2	:invoke	:generate	nil
1	:ok	:generate	"16845204059685420002701151626896229007"
2	:ok	:generate	"16845204059690960008236506976390900728"
0	:invoke	:generate	nil
0	:ok	:generate	"1684520405971103000207853538214878821"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059723370003402864236677006075"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845204059747510002509750531050810726"
2	:ok	:generate	"16845204059751660005477133329704880502"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059758700001856009611172907002"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059764070007759511833975627556"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204059788830001445812900828638307"
2	:invoke	:generate	nil
2	:ok	:generate	"168452040597994200080364819821332898"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059815510007397498594377070143"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059830660006365141412166430089"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204059856040003813512966209781929"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204059874920002719997331814382329"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204059883380001375839603281479389"
1	:ok	:generate	"16845204059883970004214313394343030057"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204059895000001116753843586647025"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:ok	:generate	"16845204059910440003010184887411984183"
2	:invoke	:generate	nil
0	:ok	:generate	"16845204059911960006134047104907586884"
1	:ok	:generate	"16845204059916180008976250087765835496"
2	:ok	:generate	"16845204059917970001330295984722957258"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204059940990006754115104091189176"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204059951020004525385624969195958"
0	:invoke	:generate	nil
0	:ok	:generate	"1684520405996019000778291393773363711"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"1684520405997304000171872427459994950"
2	:ok	:generate	"16845204059977740008631105137194468885"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204059996560006004001064261977567"
1	:ok	:generate	"16845204060001310008104095496813075136"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204060023260006172841798246773047"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"16845204060042800006855956333603232744"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"16845204060050290007077825319973113347"
1	:ok	:generate	"1684520406005284000767057317098159076"
2	:ok	:generate	"16845204060057960003261030015960278228"
2	:invoke	:generate	nil
2	:ok	:generate	"1684520406008197000990934441589860238"
0	:invoke	:generate	nil
0	:ok	:generate	"168452040600972900059015517693431070"
0	:invoke	:generate	nil
0	:ok	:generate	"1684520406011500000808386115742788838"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204060124650001884882345589167190"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"1684520406013511000176688351367793003"
0	:ok	:generate	"16845204060138520005772237560694497536"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060148870006871933038623530592"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845204060159430005126179689796443282"
2	:ok	:generate	"16845204060162560004163112396985825992"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204060183610002459332119171252491"
1	:ok	:generate	"16845204060187280008931559199692279279"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204060194290003476434188613695587"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204060491420005085750984679867484"
0	:invoke	:generate	nil
0	:ok	:generate	"1684520406050762000204687128156985505"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060525880004774257301174556829"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845204060537730005901836751492390669"
2	:ok	:generate	"16845204060541800002736278431544046462"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060558300006372028385376841262"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060569940001436324970626656468"
1	:invoke	:generate	nil
1	:ok	:generate	"168452040605784000083960625198098600"
2	:invoke	:generate	nil
2	:ok	:generate	"1684520406060583000932344901085268218"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060622230004881952271123999491"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060635720002854277212342383015"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204060645900005135050114944702675"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204060652590005691262653576138701"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060680330003065576728536800774"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204060689920002580393163402852973"
1	:ok	:generate	"16845204060693040005497254986344874532"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204060705990005471014227800402561"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060715250004137265538413763827"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060723960007353732387175419561"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845204060731460005087505635965061053"
2	:ok	:generate	"16845204060736600001544899300480173597"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060754670003960322509441781474"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060773130009016451703106144562"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204060789320005501293365620201309"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204060809540003155504873554774790"
0	:invoke	:generate	nil
0	:ok	:generate	"1684520406082646000829986352065320509"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060837670003152202116035938638"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204060843510008869596866525010342"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204060859330007438139352227599201"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060871030002616457633815171227"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204060885740004653478890854017640"
1	:ok	:generate	"16845204060888500005926167139493110035"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204060902890003456268342507816810"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060914790008405561372905781856"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060932270008278280372721195229"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204060942380002397677643869927026"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"16845204060952550007220113456858781457"
1	:invoke	:generate	nil
0	:ok	:generate	"16845204060957110007482353130939017524"
2	:invoke	:generate	nil
1	:ok	:generate	"16845204060961370007631087637481265267"
2	:ok	:generate	"16845204060967300006568266330072846059"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204060986970007623582491845197395"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204060998040002910413721169045158"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"1684520406101583000222133803955515024"
1	:ok	:generate	"1684520406102129000202820370775969770"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204061038490003876898553887468804"
0	:invoke	:generate	nil
0	:ok	:generate	"1684520406105055000766395650338204720"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061061210008833858627866663560"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204061079690007784609516355084760"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204061085830003567954177056542738"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061100780003094373068057629087"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061125670007546211960769398410"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204061142450007056251746802700176"
2	:invoke	:generate	nil
2	:ok	:generate	"1684520406114980000280249588191180538"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	"16845204061163490006761502356105760481"
0	:ok	:generate	"16845204061163510001767058018479975522"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845204061182000007524236728467701172"
2	:ok	:generate	"16845204061184080002468867537401292545"
0	:invoke	:generate	nil
0	:ok	:generate	"1684520406120643000108054833728582782"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061226460002883002869950972128"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204061237850002683523483676185901"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"16845204061262540005698665151873502303"
0	:ok	:generate	"16845204061262440005729889979936865209"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061270300005179875037444770380"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	"16845204061278470001239128833246505411"
2	:ok	:generate	"16845204061280760003733822147819775824"
0	:ok	:generate	"16845204061282030002420675474922444555"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204061301370002672274745408015363"
1	:ok	:generate	"1684520406130504000789054360645216363"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"16845204061323930006393735019226921414"
0	:ok	:generate	"16845204061327330005243056858611240669"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061333510008353226072262087586"
1	:invoke	:generate	nil
1	:ok	:generate	"1684520406134559000577382519759126489"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204061366650004454777993387891882"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204061379510002226902972363724267"
1	:ok	:generate	"16845204061386680008416196091966445844"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"1684520406140535000876394281324973858"
2	:ok	:generate	"16845204061409320007512378260166328949"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204061429500005951574585859870866"
1	:ok	:generate	"1684520406142992000882117828714994979"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204061438620006502643956323257418"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"16845204061461830005407426970596181879"
0	:ok	:generate	"16845204061461790007268626210866387440"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204061480400007666546745739998568"
1	:ok	:generate	"16845204061481760008496775978092604215"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204061496030003363374160270471013"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061515390007816394163008420189"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204061538870005086191760952886382"
1	:ok	:generate	"16845204061544590006844415638090899104"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204061559540006674152960760684589"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061570820008055216038306682078"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"16845204061580880006516334623692617306"
1	:ok	:generate	"16845204061583590002547927006674338815"
2	:ok	:generate	"16845204061588040005649653642955338357"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061599260005563067104901291139"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204061615730008537917491686247453"
1	:ok	:generate	"16845204061615730008537917491686247453"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204061625530004930903272378123461"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"16845204061640570008057665233238446211"
1	:ok	:generate	"16845204061644450002191115242412960053"
2	:ok	:generate	"168452040616497200065989304857124812"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"16845204061673100006877193728648252844"
0	:ok	:generate	"16845204061679190006996048740452927448"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061688250006024758651290487934"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845204061705040003130550555758334866"
2	:ok	:generate	"16845204061713100002002126817072453469"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204061723790001628440000187078082"
2	:invoke	:generate	nil
1	:ok	:generate	"16845204061733440002439565251621584303"
2	:ok	:generate	"16845204061735550008466335817478701575"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"1684520406175016000488152224899745579"
0	:ok	:generate	"16845204061752790001344044526058278065"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061769760003895667943214724226"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	"1684520406178675000309091669879849167"
1	:invoke	:generate	nil
0	:ok	:generate	"168452040617955400091481130932107027"
2	:ok	:generate	"16845204061795420006226378800569221349"
2	:invoke	:generate	nil
1	:ok	:generate	"16845204061805030009166564654584169178"
2	:ok	:generate	"16845204061815990007001948587147677589"
2	:invoke	:generate	nil
:nemesis	:info	:stop-partition	nil
:nemesis	:info	:stop-partition	:network-healed
2	:ok	:generate	"16845204061827090002950398945398525941"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061844960006010549679699678070"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204061853660002511196168636795678"
2	:invoke	:generate	nil
2	:ok	:generate	"1684520406187827000621558642010470954"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204061892760008317186362274954660"
1	:ok	:generate	"16845204061894540003146851878822874120"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"1684520406191619000647836664457497368"
2	:ok	:generate	"16845204061916140005881087946247924495"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061930930003348751790374524131"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061947790008683812657231028496"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204061958570001014706447489399175"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204061977440003537057889757703646"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204061995680004727896633138977113"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
1	:ok	:generate	"16845204062009360004706879943094955699"
0	:ok	:generate	"1684520406200871000390674100811777242"
2	:ok	:generate	"16845204062016810007649737138952397632"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
1	:ok	:generate	"16845204062029150001664267197887302606"
0	:ok	:generate	"16845204062029100005725944179382703937"
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:invoke	:generate	nil
1	:ok	:generate	"16845204062048710005492610890489955210"
2	:ok	:generate	"16845204062048710005492610890489955210"
1	:invoke	:generate	nil
0	:ok	:generate	"16845204062059320008703796303533293002"
1	:ok	:generate	"16845204062070100001036259897750230600"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204062080480003015853239400380226"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204062096750006369121650552801551"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"1684520406216702000119377639076053482"
0	:invoke	:generate	nil
1	:ok	:generate	"16845204062245680002581355822598500748"
1	:invoke	:generate	nil
2	:ok	:generate	"16845204062276470003910307639392877033"
2	:invoke	:generate	nil
0	:ok	:generate	"16845204062278710001243791426976448241"
0	:invoke	:generate	nil
2	:ok	:generate	"16845204062384770003751103678564937421"
1	:ok	:generate	"1684520406238525000178260369606277753"
2	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"1684520406244361000344417441893917144"
0	:invoke	:generate	nil
2	:ok	:generate	"16845204062490480002315374719645801671"
1	:ok	:generate	"16845204062495710002018488822874335572"
1	:invoke	:generate	nil
0	:ok	:generate	"16845204062504870009071020867286156063"
2	:invoke	:generate	nil
1	:ok	:generate	"16845204062518280002335845716259620132"
0	:invoke	:generate	nil
2	:ok	:generate	"16845204062522660006411614484931736193"
0	:ok	:generate	"16845204062530630003121531253104209072"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
2	:invoke	:generate	nil
0	:ok	:generate	"16845204062604750008428542777790764735"
0	:invoke	:generate	nil
1	:ok	:generate	"16845204062625790009203614904275490422"
1	:invoke	:generate	nil
2	:ok	:generate	"16845204062662400002704949243759799853"
2	:invoke	:generate	nil
0	:ok	:generate	"16845204062685850008586402879012079782"
0	:invoke	:generate	nil
1	:ok	:generate	"16845204062696110007774788236643809257"
1	:invoke	:generate	nil
2	:ok	:generate	"16845204062705130007532729250386760452"
0	:ok	:generate	"16845204062711520008781853641805440927"
1	:ok	:generate	"16845204062716290005919032634200065415"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204062736110002639682446792968874"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204062747890004722602476491309934"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204062759840005560189805593852674"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204062778170008911683192366098583"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204062791210003190423764754803492"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204062809140006414931773932496432"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204062822310001068753126072454361"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204062831680006180545339714694778"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204062844640003842345854070693205"
1	:ok	:generate	"16845204062850160006269763604658533835"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
0	:ok	:generate	"16845204062869180002897522208128793417"
2	:ok	:generate	"1684520406286892000896201486553697905"
0	:invoke	:generate	nil
1	:invoke	:generate	nil
0	:ok	:generate	"16845204062888600008968703378362091491"
1	:ok	:generate	"16845204062895640005346484764013056593"
2	:invoke	:generate	nil
2	:ok	:generate	"16845204062905420007813346400175485557"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204062917010005745838980483877007"
0	:invoke	:generate	nil
0	:ok	:generate	"16845204062925170005444394287824609664"
1	:invoke	:generate	nil
1	:ok	:generate	"16845204062948810005078672730306646979"
2	:invoke	:generate	nil
0	:invoke	:generate	nil
2	:ok	:generate	"16845204062965830002174637402449355805"
